"POS_ID	POS_VEH_ID	POS_EVE_ID	POS_LATITUD	POS_LONGITUD	POS_ALTITUD	POS_FECHAHORA	POS_FECHAHORASAT	POS_SAT	POS_SATTOT	POS_VELOCIDAD	POS_CALIDAD	POS_RUMBO	POS_DIR_ID"
"53112785	63	33	41,48366	2,089964	0	2015-04-16 14:33:49.000	2015-04-16 12:33:49.000	0	0	16	1	125	NULL"
"53112784	63	33	41,48401	2,089633	0	2015-04-16 14:33:40.000	2015-04-16 12:33:40.000	0	0	32	1	123	NULL"
"53112783	68	33	41,47944	2,09528	0	2015-04-16 14:35:05.000	2015-04-16 12:35:05.000	0	0	0	0	76	NULL"
"53112782	65	33	41,47333	2,05436	0	2015-04-16 14:35:02.000	2015-04-16 12:35:02.000	0	0	0	0	29	NULL"
"53112781	34	33	41,47956	2,09487	0	2015-04-16 14:35:05.000	2015-04-16 12:35:05.000	0	0	0	0	331	NULL"
"53112780	43	33	41,47968	2,09491	0	2015-04-16 14:35:02.000	2015-04-16 12:35:02.000	0	0	3	0	5	NULL"
"53112779	27	33	41,46725	2,06485	0	2015-04-16 14:35:03.000	2015-04-16 12:35:03.000	0	0	19	0	23	NULL"
"53112778	48	33	41,47974	2,095241	0	2015-04-16 14:34:50.000	2015-04-16 12:34:50.000	0	0	0	1	0	NULL"
"53112777	48	33	41,47974	2,095275	0	2015-04-16 14:34:20.000	2015-04-16 12:34:20.000	0	0	0	1	0	NULL"
"53112776	66	33	41,47021	2,07857	0	2015-04-16 14:35:02.000	2015-04-16 12:35:02.000	0	0	0	0	211	NULL"
"53112775	29	33	41,46834	2,07647	0	2015-04-16 14:35:01.000	2015-04-16 12:35:01.000	0	0	5	0	93	NULL"
"53112774	71	33	41,47942	2,09507	0	2015-04-16 14:35:00.000	2015-04-16 12:35:00.000	0	0	0	0	46	NULL"
"53112773	67	33	41,47932	2,09493	0	2015-04-16 14:35:00.000	2015-04-16 12:35:00.000	0	0	0	0	55	NULL"
"53112772	39	33	41,48253	2,08805	0	2015-04-16 14:34:59.000	2015-04-16 12:34:59.000	0	0	8	0	79	NULL"
"53112771	32	33	41,48026	2,09032	0	2015-04-16 14:34:58.000	2015-04-16 12:34:58.000	0	0	19	0	53	NULL"
"53112770	82	33	41,47979	2,09563	0	2015-04-16 14:34:58.000	2015-04-16 12:34:58.000	0	0	0	0	342	NULL"
"53112769	39	33	41,48253	2,088	0	2015-04-16 14:34:58.000	2015-04-16 12:34:58.000	0	0	0	0	125	NULL"
"53112768	37	33	41,4805	2,08623	0	2015-04-16 14:34:57.000	2015-04-16 12:34:57.000	0	0	0	0	45	NULL"
"53112767	36	33	41,47936	2,09494	0	2015-04-16 14:34:56.000	2015-04-16 12:34:56.000	0	0	0	0	53	NULL"
"53112766	35	33	41,47992	2,08796	0	2015-04-16 14:34:56.000	2015-04-16 12:34:56.000	0	0	0	0	124	NULL"
"53112765	69	33	41,47718	2,09911	0	2015-04-16 14:34:56.000	2015-04-16 12:34:56.000	0	0	0	0	161	NULL"
"53112764	42	33	41,48125	2,09178	0	2015-04-16 14:34:55.000	2015-04-16 12:34:55.000	0	0	14	0	139	NULL"
"53112763	59	33	41,47961	2,095396	0	2015-04-16 14:34:43.000	2015-04-16 12:34:43.000	0	0	0	1	0	NULL"
"53112762	59	33	41,4796	2,095399	0	2015-04-16 14:34:23.000	2015-04-16 12:34:23.000	0	0	0	1	0	NULL"
"53112761	59	33	41,4796	2,095402	0	2015-04-16 14:34:03.000	2015-04-16 12:34:03.000	0	0	0	1	137	NULL"
"53112760	59	33	41,47973	2,095328	0	2015-04-16 14:33:43.000	2015-04-16 12:33:43.000	0	0	3	1	184	NULL"
"53112759	43	33	41,47967	2,09496	0	2015-04-16 14:34:54.000	2015-04-16 12:34:54.000	0	0	6	0	270	NULL"
"53112758	26	33	41,46993	2,08868	0	2015-04-16 14:34:52.000	2015-04-16 12:34:52.000	0	0	21	0	78	NULL"
"53112757	34	33	41,47956	2,09487	0	2015-04-16 14:34:44.000	2015-04-16 12:34:44.000	0	0	0	0	331	NULL"
"53112756	41	33	41,47184	2,09133	0	2015-04-16 14:34:51.000	2015-04-16 12:34:51.000	0	0	0	0	108	NULL"
"53112755	47	33	41,47915	2,094597	0	2015-04-16 14:34:26.000	2015-04-16 12:34:26.000	0	0	8	1	54	NULL"
"53112754	47	33	41,47885	2,094525	0	2015-04-16 14:34:05.000	2015-04-16 12:34:05.000	0	0	18	1	317	NULL"
"53112753	47	33	41,47744	2,096161	0	2015-04-16 14:33:35.000	2015-04-16 12:33:35.000	0	0	19	1	297	NULL"
"53112752	47	33	41,47741	2,09637	0	2015-04-16 14:33:32.000	2015-04-16 12:33:32.000	0	0	20	1	266	NULL"
"53112751	27	36	41,46686	2,0647	0	2015-04-16 14:34:48.000	2015-04-16 12:34:48.000	0	0	0	0	13	NULL"
"53112750	25	33	41,48643	2,0702	0	2015-04-16 14:34:48.000	2015-04-16 12:34:48.000	0	0	0	0	96	NULL"
"53112749	65	33	41,47333	2,05436	0	2015-04-16 14:34:45.000	2015-04-16 12:34:45.000	0	0	0	0	29	NULL"
"53112748	68	33	41,47944	2,09528	0	2015-04-16 14:34:45.000	2015-04-16 12:34:45.000	0	0	0	0	76	NULL"
"53112746	29	33	41,46831	2,07613	0	2015-04-16 14:34:41.000	2015-04-16 12:34:41.000	0	0	0	0	99	NULL"
"53112745	66	33	41,47069	2,0788	0	2015-04-16 14:34:41.000	2015-04-16 12:34:41.000	0	0	14	0	191	NULL"
"53112744	43	33	41,47949	2,09516	0	2015-04-16 14:34:41.000	2015-04-16 12:34:41.000	0	0	5	0	0	NULL"
"53112743	26	33	41,46982	2,0878	0	2015-04-16 14:34:41.000	2015-04-16 12:34:41.000	0	0	31	0	73	NULL"
"53112742	67	33	41,47932	2,09493	0	2015-04-16 14:34:40.000	2015-04-16 12:34:40.000	0	0	0	0	55	NULL"
"53112741	71	33	41,47942	2,09507	0	2015-04-16 14:34:40.000	2015-04-16 12:34:40.000	0	0	0	0	46	NULL"
"53112740	32	33	41,47987	2,08989	0	2015-04-16 14:34:38.000	2015-04-16 12:34:38.000	0	0	13	0	35	NULL"
"53112739	39	33	41,48257	2,08788	0	2015-04-16 14:34:40.000	2015-04-16 12:34:40.000	0	0	13	0	116	NULL"
"53112738	39	33	41,48259	2,08779	0	2015-04-16 14:34:38.000	2015-04-16 12:34:38.000	0	0	14	0	105	NULL"
"53112737	82	33	41,47979	2,09563	0	2015-04-16 14:34:37.000	2015-04-16 12:34:37.000	0	0	0	0	342	NULL"
"53112736	35	33	41,47992	2,08796	0	2015-04-16 14:34:37.000	2015-04-16 12:34:37.000	0	0	0	0	124	NULL"
"53112735	36	33	41,47936	2,09494	0	2015-04-16 14:34:37.000	2015-04-16 12:34:37.000	0	0	5	0	53	NULL"
"53112734	69	33	41,47718	2,09911	0	2015-04-16 14:34:36.000	2015-04-16 12:34:36.000	0	0	0	0	161	NULL"
"53112733	37	33	41,4805	2,08623	0	2015-04-16 14:34:36.000	2015-04-16 12:34:36.000	0	0	0	0	45	NULL"
"53112732	42	33	41,4817	2,09083	0	2015-04-16 14:34:35.000	2015-04-16 12:34:35.000	0	0	21	0	121	NULL"
"53112731	32	33	41,47976	2,08979	0	2015-04-16 14:34:34.000	2015-04-16 12:34:34.000	0	0	13	0	34	NULL"
"53112730	26	33	41,46958	2,08702	0	2015-04-16 14:34:32.000	2015-04-16 12:34:32.000	0	0	11	0	59	NULL"
"53112729	60	33	41,48632	2,084796	0	2015-04-16 14:34:04.000	2015-04-16 12:34:04.000	0	0	19	1	138	NULL"
"53112728	60	33	41,48722	2,083501	0	2015-04-16 14:33:44.000	2015-04-16 12:33:44.000	0	0	25	1	91	NULL"
"53112727	60	33	41,48746	2,083058	0	2015-04-16 14:33:38.000	2015-04-16 12:33:38.000	0	0	25	1	140	NULL"
"53112726	60	33	41,48758	2,082559	0	2015-04-16 14:33:33.000	2015-04-16 12:33:33.000	0	0	40	1	88	NULL"
"53112725	60	33	41,48744	2,078341	0	2015-04-16 14:33:13.000	2015-04-16 12:33:13.000	0	0	63	1	96	NULL"
"53112724	41	33	41,47183	2,09087	0	2015-04-16 14:34:30.000	2015-04-16 12:34:30.000	0	0	16	0	86	NULL"
"53112723	74	33	41,47988	2,095194	0	2015-04-16 14:34:02.000	2015-04-16 12:34:02.000	0	0	0	1	0	NULL"
"53112722	74	33	41,47988	2,095187	0	2015-04-16 14:33:32.000	2015-04-16 12:33:32.000	0	0	0	1	0	NULL"
"53112721	25	33	41,48643	2,0702	0	2015-04-16 14:34:28.000	2015-04-16 12:34:28.000	0	0	0	0	96	NULL"
"53112720	68	33	41,47944	2,09528	0	2015-04-16 14:34:25.000	2015-04-16 12:34:25.000	0	0	0	0	76	NULL"
"53112719	65	33	41,47333	2,05436	0	2015-04-16 14:34:25.000	2015-04-16 12:34:25.000	0	0	0	0	29	NULL"
"53112718	34	33	41,47956	2,09487	0	2015-04-16 14:34:25.000	2015-04-16 12:34:25.000	0	0	0	0	331	NULL"
"53112717	43	33	41,4793	2,09486	0	2015-04-16 14:34:22.000	2015-04-16 12:34:22.000	0	0	10	0	57	NULL"
"53112716	66	33	41,47186	2,0793	0	2015-04-16 14:34:22.000	2015-04-16 12:34:22.000	0	0	13	0	215	NULL"
"53112715	32	33	41,47954	2,08984	0	2015-04-16 14:34:22.000	2015-04-16 12:34:22.000	0	0	6	0	351	NULL"
"53112714	29	33	41,46827	2,07597	0	2015-04-16 14:34:21.000	2015-04-16 12:34:21.000	0	0	3	0	99	NULL"
"53112713	67	33	41,47932	2,09493	0	2015-04-16 14:34:20.000	2015-04-16 12:34:20.000	0	0	0	0	55	NULL"
"53112712	49	33	41,47963	2,095084	0	2015-04-16 14:34:14.000	2015-04-16 12:34:14.000	0	0	2	1	316	NULL"
"53112711	49	33	41,47943	2,095083	0	2015-04-16 14:33:44.000	2015-04-16 12:33:44.000	0	0	7	1	40	NULL"
"53112710	49	33	41,47932	2,094841	0	2015-04-16 14:33:14.000	2015-04-16 12:33:14.000	0	0	0	1	0	NULL"
"53112709	71	33	41,47931	2,09489	0	2015-04-16 14:34:19.000	2015-04-16 12:34:19.000	0	0	0	0	50	NULL"
"53112708	32	33	41,47948	2,08983	0	2015-04-16 14:34:19.000	2015-04-16 12:34:19.000	0	0	10	0	81	NULL"
"53112707	39	33	41,48277	2,08677	0	2015-04-16 14:34:19.000	2015-04-16 12:34:19.000	0	0	16	0	100	NULL"
"53112706	82	33	41,47979	2,09563	0	2015-04-16 14:34:18.000	2015-04-16 12:34:18.000	0	0	0	0	342	NULL"
"53112705	35	33	41,47994	2,08791	0	2015-04-16 14:34:17.000	2015-04-16 12:34:17.000	0	0	11	0	132	NULL"
"53112704	37	33	41,4805	2,08623	0	2015-04-16 14:34:17.000	2015-04-16 12:34:17.000	0	0	0	0	45	NULL"
"53112703	36	33	41,47919	2,09466	0	2015-04-16 14:34:16.000	2015-04-16 12:34:16.000	0	0	0	0	51	NULL"
"53112702	69	33	41,47718	2,09911	0	2015-04-16 14:34:16.000	2015-04-16 12:34:16.000	0	0	0	0	161	NULL"
"53112701	42	33	41,48212	2,08965	0	2015-04-16 14:34:15.000	2015-04-16 12:34:15.000	0	0	18	0	111	NULL"
"53112700	52	33	41,47976	2,095372	0	2015-04-16 14:33:44.000	2015-04-16 12:33:44.000	0	0	0	1	0	NULL"
"53112699	66	33	41,47249	2,07962	0	2015-04-16 14:34:08.000	2015-04-16 12:34:08.000	0	0	14	0	176	NULL"
"53112698	26	33	41,46895	2,08568	0	2015-04-16 14:34:11.000	2015-04-16 12:34:11.000	0	0	27	0	58	NULL"
"53112697	41	33	41,47182	2,09003	0	2015-04-16 14:34:11.000	2015-04-16 12:34:11.000	0	0	10	0	229	NULL"
"53112696	54	33	41,47747	2,0961	0	2015-04-16 14:33:47.000	2015-04-16 12:33:47.000	0	0	19	1	313	NULL"
"53112695	54	33	41,47822	2,097919	0	2015-04-16 14:33:26.000	2015-04-16 12:33:26.000	0	0	45	1	240	NULL"
"53112694	41	33	41,47188	2,09001	0	2015-04-16 14:34:09.000	2015-04-16 12:34:09.000	0	0	11	0	243	NULL"
"53112693	29	33	41,46827	2,0758	0	2015-04-16 14:34:10.000	2015-04-16 12:34:10.000	0	0	8	0	75	NULL"
"53112692	57	33	41,47927	2,094956	0	2015-04-16 14:33:37.000	2015-04-16 12:33:37.000	0	0	0	1	0	NULL"
"53112691	57	33	41,47924	2,094987	0	2015-04-16 14:33:07.000	2015-04-16 12:33:07.000	0	0	0	1	0	NULL"
"53112690	43	33	41,47909	2,09445	0	2015-04-16 14:34:07.000	2015-04-16 12:34:07.000	0	0	6	0	47	NULL"
"53112689	25	33	41,48643	2,0702	0	2015-04-16 14:34:07.000	2015-04-16 12:34:07.000	0	0	0	0	96	NULL"
"53112688	65	33	41,47333	2,05436	0	2015-04-16 14:34:02.000	2015-04-16 12:34:02.000	0	0	0	0	29	NULL"
"53112687	68	33	41,47944	2,09528	0	2015-04-16 14:34:06.000	2015-04-16 12:34:06.000	0	0	0	0	76	NULL"
"53112686	36	33	41,47912	2,09456	0	2015-04-16 14:34:05.000	2015-04-16 12:34:05.000	0	0	8	0	45	NULL"
"53112685	34	33	41,47954	2,09491	0	2015-04-16 14:34:04.000	2015-04-16 12:34:04.000	0	0	8	0	340	NULL"
"53112684	66	33	41,47273	2,07941	0	2015-04-16 14:34:02.000	2015-04-16 12:34:02.000	0	0	24	0	132	NULL"
"53112683	43	33	41,47901	2,09435	0	2015-04-16 14:34:02.000	2015-04-16 12:34:02.000	0	0	0	0	317	NULL"
"53112682	29	33	41,46815	2,07565	0	2015-04-16 14:34:01.000	2015-04-16 12:34:01.000	0	0	8	0	28	NULL"
"53112681	67	33	41,47932	2,09493	0	2015-04-16 14:34:00.000	2015-04-16 12:34:00.000	0	0	0	0	55	NULL"
"53112680	71	33	41,47931	2,09489	0	2015-04-16 14:33:59.000	2015-04-16 12:33:59.000	0	0	0	0	50	NULL"
"53112679	39	33	41,48276	2,08568	0	2015-04-16 14:33:59.000	2015-04-16 12:33:59.000	0	0	16	0	78	NULL"
"53112678	32	33	41,4794	2,08893	0	2015-04-16 14:33:58.000	2015-04-16 12:33:58.000	0	0	14	0	99	NULL"
"53112677	82	33	41,47979	2,09563	0	2015-04-16 14:33:58.000	2015-04-16 12:33:58.000	0	0	0	0	342	NULL"
"53112676	66	33	41,4729	2,07923	0	2015-04-16 14:33:58.000	2015-04-16 12:33:58.000	0	0	19	0	169	NULL"
"53112675	69	33	41,47718	2,09911	0	2015-04-16 14:33:56.000	2015-04-16 12:33:56.000	0	0	0	0	161	NULL"
"53112674	34	33	41,47941	2,09502	0	2015-04-16 14:33:57.000	2015-04-16 12:33:57.000	0	0	6	0	359	NULL"
"53112673	37	33	41,4805	2,08623	0	2015-04-16 14:33:56.000	2015-04-16 12:33:56.000	0	0	0	0	45	NULL"
"53112672	35	33	41,48035	2,08737	0	2015-04-16 14:33:56.000	2015-04-16 12:33:56.000	0	0	16	0	128	NULL"
"53112671	36	33	41,47902	2,09441	0	2015-04-16 14:33:56.000	2015-04-16 12:33:56.000	0	0	5	0	0	NULL"
"53112670	42	33	41,48237	2,08861	0	2015-04-16 14:33:55.000	2015-04-16 12:33:55.000	0	0	16	0	100	NULL"
"53112669	48	33	41,47977	2,095273	0	2015-04-16 14:33:50.000	2015-04-16 12:33:50.000	0	0	0	1	0	NULL"
"53112668	48	33	41,47976	2,095272	0	2015-04-16 14:33:20.000	2015-04-16 12:33:20.000	0	0	0	1	0	NULL"
"53112667	48	33	41,47977	2,095262	0	2015-04-16 14:32:50.000	2015-04-16 12:32:50.000	0	0	0	1	0	NULL"
"53112666	39	33	41,4827	2,08536	0	2015-04-16 14:33:53.000	2015-04-16 12:33:53.000	0	0	16	0	72	NULL"
"53112665	26	33	41,46816	2,08391	0	2015-04-16 14:33:51.000	2015-04-16 12:33:51.000	0	0	34	0	61	NULL"
"53112664	41	33	41,47213	2,09094	0	2015-04-16 14:33:49.000	2015-04-16 12:33:49.000	0	0	0	0	273	NULL"
"53112663	36	33	41,47896	2,09436	0	2015-04-16 14:33:49.000	2015-04-16 12:33:49.000	0	0	6	0	327	NULL"
"53112662	25	33	41,48643	2,0702	0	2015-04-16 14:33:47.000	2015-04-16 12:33:47.000	0	0	0	0	96	NULL"
"53112661	65	33	41,47333	2,05436	0	2015-04-16 14:33:45.000	2015-04-16 12:33:45.000	0	0	0	0	29	NULL"
"53112660	52	33	41,47977	2,095361	0	2015-04-16 14:33:14.000	2015-04-16 12:33:14.000	0	0	0	1	0	NULL"
"53112659	52	33	41,47976	2,095383	0	2015-04-16 14:32:44.000	2015-04-16 12:32:44.000	0	0	0	1	0	NULL"
"53112658	68	33	41,47944	2,09528	0	2015-04-16 14:33:45.000	2015-04-16 12:33:45.000	0	0	0	0	76	NULL"
"53112657	34	33	41,47915	2,09462	0	2015-04-16 14:33:43.000	2015-04-16 12:33:43.000	0	0	13	0	52	NULL"
"53112656	35	33	41,48077	2,08665	0	2015-04-16 14:33:43.000	2015-04-16 12:33:43.000	0	0	16	0	104	NULL"
"53112655	43	33	41,47878	2,09461	0	2015-04-16 14:33:42.000	2015-04-16 12:33:42.000	0	0	13	0	318	NULL"
"53112654	71	33	41,47904	2,09441	0	2015-04-16 14:33:41.000	2015-04-16 12:33:41.000	0	0	6	0	54	NULL"
"53112653	66	33	41,47396	2,07785	0	2015-04-16 14:33:41.000	2015-04-16 12:33:41.000	0	0	47	0	135	NULL"
"53112652	29	33	41,46775	2,07535	0	2015-04-16 14:33:41.000	2015-04-16 12:33:41.000	0	0	16	0	30	NULL"
"53112651	67	33	41,47932	2,09493	0	2015-04-16 14:33:40.000	2015-04-16 12:33:40.000	0	0	0	0	55	NULL"
"53112650	71	33	41,47897	2,09437	0	2015-04-16 14:33:39.000	2015-04-16 12:33:39.000	0	0	0	0	336	NULL"
"53112649	56	33	41,47957	2,095304	0	2015-04-16 14:33:21.000	2015-04-16 12:33:21.000	0	0	0	1	0	NULL"
"53112648	32	33	41,47933	2,08772	0	2015-04-16 14:33:39.000	2015-04-16 12:33:39.000	0	0	0	0	86	NULL"
"53112647	39	33	41,48251	2,08476	0	2015-04-16 14:33:39.000	2015-04-16 12:33:39.000	0	0	16	0	62	NULL"
"53112646	82	33	41,47979	2,09563	0	2015-04-16 14:33:38.000	2015-04-16 12:33:38.000	0	0	0	0	342	NULL"
"53112645	35	33	41,48065	2,0864	0	2015-04-16 14:33:37.000	2015-04-16 12:33:37.000	0	0	19	0	45	NULL"
"53112644	37	33	41,4805	2,08623	0	2015-04-16 14:33:36.000	2015-04-16 12:33:36.000	0	0	0	0	45	NULL"
"53112643	36	33	41,47866	2,09475	0	2015-04-16 14:33:36.000	2015-04-16 12:33:36.000	0	0	13	0	317	NULL"
"53112642	69	33	41,47718	2,09911	0	2015-04-16 14:33:35.000	2015-04-16 12:33:35.000	0	0	0	0	161	NULL"
"53112641	42	33	41,48249	2,08803	0	2015-04-16 14:33:34.000	2015-04-16 12:33:34.000	0	0	0	0	107	NULL"
"53112640	34	33	41,47901	2,09437	0	2015-04-16 14:33:35.000	2015-04-16 12:33:35.000	0	0	6	0	48	NULL"
"53112639	59	33	41,47948	2,095114	0	2015-04-16 14:33:23.000	2015-04-16 12:33:23.000	0	0	8	1	48	NULL"
"53112638	59	33	41,4792	2,094671	0	2015-04-16 14:33:03.000	2015-04-16 12:33:03.000	0	0	8	1	53	NULL"
"53112637	59	33	41,47907	2,094446	0	2015-04-16 14:32:54.000	2015-04-16 12:32:54.000	0	0	6	1	52	NULL"
"53112636	59	33	41,47864	2,094743	0	2015-04-16 14:32:34.000	2015-04-16 12:32:34.000	0	0	27	1	318	NULL"
"53112635	59	33	41,4775	2,09612	0	2015-04-16 14:32:14.000	2015-04-16 12:32:14.000	0	0	18	1	315	NULL"
"53112634	59	33	41,47744	2,096521	0	2015-04-16 14:32:08.000	2015-04-16 12:32:08.000	0	0	12	1	261	NULL"
"53112633	63	33	41,48494	2,08758	0	2015-04-16 14:33:20.000	2015-04-16 12:33:20.000	0	0	13	1	121	NULL"
"53112632	63	33	41,48587	2,085535	0	2015-04-16 14:33:00.000	2015-04-16 12:33:00.000	0	0	39	1	121	NULL"
"53112631	63	33	41,4872	2,083647	0	2015-04-16 14:32:40.000	2015-04-16 12:32:40.000	0	0	28	1	106	NULL"
"53112630	63	33	41,48755	2,082812	0	2015-04-16 14:32:14.000	2015-04-16 12:32:14.000	0	0	1	1	101	NULL"
"53112629	26	33	41,46738	2,08203	0	2015-04-16 14:33:31.000	2015-04-16 12:33:31.000	0	0	24	0	57	NULL"
"53112628	29	33	41,46729	2,07503	0	2015-04-16 14:33:28.000	2015-04-16 12:33:28.000	0	0	14	0	25	NULL"
"53112627	41	33	41,47218	2,09121	0	2015-04-16 14:33:29.000	2015-04-16 12:33:29.000	0	0	0	0	275	NULL"
"53112626	47	33	41,47828	2,09804	0	2015-04-16 14:33:14.000	2015-04-16 12:33:14.000	0	0	42	1	239	NULL"
"53112625	47	33	41,4804	2,101779	0	2015-04-16 14:32:44.000	2015-04-16 12:32:44.000	0	0	31	1	211	NULL"
"53112624	47	33	41,48084	2,101866	0	2015-04-16 14:32:38.000	2015-04-16 12:32:38.000	0	0	21	1	183	NULL"
"53112623	25	33	41,48643	2,0702	0	2015-04-16 14:33:27.000	2015-04-16 12:33:27.000	0	0	0	0	96	NULL"
"53112622	65	33	41,47333	2,05436	0	2015-04-16 14:33:26.000	2015-04-16 12:33:26.000	0	0	0	0	29	NULL"
"53112621	68	33	41,47944	2,09528	0	2015-04-16 14:33:25.000	2015-04-16 12:33:25.000	0	0	0	0	76	NULL"
"53112620	74	33	41,47988	2,095182	0	2015-04-16 14:33:02.000	2015-04-16 12:33:02.000	0	0	0	1	0	NULL"
"53112619	74	33	41,47988	2,095179	0	2015-04-16 14:32:32.000	2015-04-16 12:32:32.000	0	0	0	1	0	NULL"
"53112618	63	33	41,48747	2,081322	0	2015-04-16 14:31:54.000	2015-04-16 12:31:54.000	0	0	50	1	84	NULL"
"53112617	63	33	41,48757	2,076427	0	2015-04-16 14:31:34.000	2015-04-16 12:31:34.000	0	0	75	1	96	NULL"
"53112616	63	33	41,48845	2,0706	0	2015-04-16 14:31:14.000	2015-04-16 12:31:14.000	0	0	78	1	105	NULL"
"53112615	63	33	41,48922	2,064736	0	2015-04-16 14:30:54.000	2015-04-16 12:30:54.000	0	0	78	1	92	NULL"
"53112614	63	33	41,48891	2,05894	0	2015-04-16 14:30:34.000	2015-04-16 12:30:34.000	0	0	74	1	74	NULL"
"53112613	63	33	41,48705	2,053613	0	2015-04-16 14:30:14.000	2015-04-16 12:30:14.000	0	0	78	1	55	NULL"
"53112609	34	33	41,47881	2,09452	0	2015-04-16 14:33:23.000	2015-04-16 12:33:23.000	0	0	14	0	316	NULL"
"53112608	43	33	41,47822	2,0953	0	2015-04-16 14:33:22.000	2015-04-16 12:33:22.000	0	0	19	0	318	NULL"
"53112607	69	33	41,47718	2,09911	0	2015-04-16 14:33:14.000	2015-04-16 12:33:14.000	0	0	0	0	161	NULL"
"53112606	69	33	41,47718	2,09911	0	2015-04-16 14:32:55.000	2015-04-16 12:32:55.000	0	0	0	0	161	NULL"
"53112605	66	33	41,47535	2,07598	0	2015-04-16 14:33:21.000	2015-04-16 12:33:21.000	0	0	48	0	135	NULL"
"53112604	67	33	41,47932	2,09493	0	2015-04-16 14:33:21.000	2015-04-16 12:33:21.000	0	0	0	0	55	NULL"
"53112603	29	33	41,46704	2,07489	0	2015-04-16 14:33:20.000	2015-04-16 12:33:20.000	0	0	14	0	17	NULL"
"53112602	71	33	41,47869	2,0947	0	2015-04-16 14:33:20.000	2015-04-16 12:33:20.000	0	0	14	0	317	NULL"
"53112601	35	33	41,48003	2,08563	0	2015-04-16 14:33:20.000	2015-04-16 12:33:20.000	0	0	14	0	74	NULL"
"53112600	82	33	41,47979	2,09563	0	2015-04-16 14:33:18.000	2015-04-16 12:33:18.000	0	0	0	0	342	NULL"
"53112599	60	33	41,48795	2,073356	0	2015-04-16 14:32:53.000	2015-04-16 12:32:53.000	0	0	68	1	102	NULL"
"53112598	60	33	41,48892	2,068274	0	2015-04-16 14:32:33.000	2015-04-16 12:32:33.000	0	0	67	1	103	NULL"
"53112597	60	33	41,48926	2,062971	0	2015-04-16 14:32:12.000	2015-04-16 12:32:12.000	0	0	63	1	92	NULL"
"53112596	60	33	41,4888	2,0584	0	2015-04-16 14:31:52.000	2015-04-16 12:31:52.000	0	0	61	1	72	NULL"
"53112595	32	33	41,47933	2,08772	0	2015-04-16 14:33:18.000	2015-04-16 12:33:18.000	0	0	0	0	86	NULL"
"53112594	39	33	41,48208	2,08383	0	2015-04-16 14:33:19.000	2015-04-16 12:33:19.000	0	0	16	0	58	NULL"
"53112593	35	33	41,48009	2,08546	0	2015-04-16 14:33:16.000	2015-04-16 12:33:16.000	0	0	16	0	131	NULL"
"53112592	37	33	41,4805	2,08623	0	2015-04-16 14:33:17.000	2015-04-16 12:33:17.000	0	0	0	0	45	NULL"
"53112591	36	33	41,47811	2,09541	0	2015-04-16 14:33:16.000	2015-04-16 12:33:16.000	0	0	14	0	316	NULL"
"53112590	42	33	41,48249	2,08803	0	2015-04-16 14:33:15.000	2015-04-16 12:33:15.000	0	0	0	0	107	NULL"
"53112589	49	33	41,47931	2,094822	0	2015-04-16 14:32:44.000	2015-04-16 12:32:44.000	0	0	0	1	0	NULL"
"53112588	49	33	41,47911	2,094502	0	2015-04-16 14:32:14.000	2015-04-16 12:32:14.000	0	0	10	1	50	NULL"
"53112587	26	33	41,46707	2,08156	0	2015-04-16 14:33:11.000	2015-04-16 12:33:11.000	0	0	24	0	43	NULL"
"53112586	29	33	41,46674	2,07495	0	2015-04-16 14:33:11.000	2015-04-16 12:33:11.000	0	0	11	0	311	NULL"
"53112585	41	33	41,47214	2,09145	0	2015-04-16 14:33:09.000	2015-04-16 12:33:09.000	0	0	10	0	266	NULL"
"53112584	25	33	41,48643	2,0702	0	2015-04-16 14:33:07.000	2015-04-16 12:33:07.000	0	0	0	0	96	NULL"
"53112583	68	33	41,47944	2,09528	0	2015-04-16 14:33:05.000	2015-04-16 12:33:05.000	0	0	0	0	76	NULL"
"53112582	65	33	41,47333	2,05436	0	2015-04-16 14:33:02.000	2015-04-16 12:33:02.000	0	0	0	0	29	NULL"
"53112581	43	33	41,47769	2,09594	0	2015-04-16 14:33:04.000	2015-04-16 12:33:04.000	0	0	14	0	318	NULL"
"53112580	57	33	41,47921	2,095027	0	2015-04-16 14:32:37.000	2015-04-16 12:32:37.000	0	0	1	1	233	NULL"
"53112579	57	33	41,47924	2,095001	0	2015-04-16 14:32:07.000	2015-04-16 12:32:07.000	0	0	0	1	0	NULL"
"53112578	34	33	41,47824	2,09523	0	2015-04-16 14:33:02.000	2015-04-16 12:33:02.000	0	0	14	0	317	NULL"
"53112577	43	33	41,47763	2,096	0	2015-04-16 14:33:02.000	2015-04-16 12:33:02.000	0	0	16	0	290	NULL"
"53112576	54	33	41,48038	2,101774	0	2015-04-16 14:32:56.000	2015-04-16 12:32:56.000	0	0	28	1	216	NULL"
"53112575	54	33	41,48103	2,101863	0	2015-04-16 14:32:42.000	2015-04-16 12:32:42.000	0	0	11	1	156	NULL"
"53112574	54	33	41,48349	2,098546	0	2015-04-16 14:32:12.000	2015-04-16 12:32:12.000	0	0	45	1	145	NULL"
"53112573	66	33	41,47658	2,07405	0	2015-04-16 14:33:02.000	2015-04-16 12:33:02.000	0	0	13	0	117	NULL"
"53112572	29	33	41,46673	2,07512	0	2015-04-16 14:33:00.000	2015-04-16 12:33:00.000	0	0	10	0	271	NULL"
